unnamed:_0,id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,total_delay,is_premium_customer,age_group
35865,90995,Female,Disloyal Customer,16,Business travel,Eco,240,5,0,5,2,2,5,2,2,2,1,4,5,5,2,0,0.0,satisfied,0.0,0,Teen
35866,122617,Female,Loyal Customer,50,Personal Travel,Eco,728,1,4,2,2,4,4,5,1,1,2,1,3,1,1,0,0.0,neutral or dissatisfied,0.0,0,Mature
35867,92678,Female,Loyal Customer,57,Business travel,Business,507,5,5,5,5,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,0.0,1,Mature
35868,126046,Female,Loyal Customer,32,Business travel,Business,468,1,1,1,1,4,4,4,4,5,5,5,5,4,4,0,0.0,satisfied,0.0,1,Adult
35869,32893,Male,Loyal Customer,46,Personal Travel,Eco,216,3,1,3,3,2,3,5,2,2,4,2,1,2,2,0,2.0,neutral or dissatisfied,2.0,0,Mature
35870,129156,Male,Loyal Customer,13,Business travel,Business,954,3,3,3,3,4,4,4,4,4,2,4,3,4,4,0,0.0,satisfied,0.0,1,Teen
35871,104074,Male,Loyal Customer,56,Business travel,Business,3805,2,2,2,2,3,4,3,2,2,2,2,1,2,4,12,12.0,neutral or dissatisfied,24.0,1,Mature
35872,85432,Female,Disloyal Customer,44,Business travel,Business,152,1,0,0,4,3,1,3,3,3,3,5,4,4,3,0,0.0,neutral or dissatisfied,0.0,0,Adult
35873,72713,Female,Loyal Customer,48,Business travel,Business,3129,3,3,3,3,2,5,4,5,5,5,5,5,5,5,0,0.0,satisfied,0.0,1,Mature
35874,54156,Female,Loyal Customer,36,Business travel,Eco,1400,5,5,5,5,5,5,5,5,3,4,1,4,2,5,2,0.0,satisfied,2.0,0,Adult
35875,115272,Female,Loyal Customer,49,Business travel,Business,372,2,2,2,2,4,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,0.0,1,Mature
35876,74962,Male,Loyal Customer,19,Personal Travel,Eco,2475,2,5,3,3,2,3,2,2,3,3,5,3,5,2,41,87.0,neutral or dissatisfied,128.0,0,Young Adult
35877,39170,Female,Disloyal Customer,26,Business travel,Eco,287,2,4,2,2,4,2,4,4,4,3,1,4,5,4,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35878,44136,Female,Disloyal Customer,19,Business travel,Eco,198,1,1,0,4,4,0,4,4,3,1,3,2,3,4,40,40.0,neutral or dissatisfied,80.0,0,Young Adult
35879,70735,Male,Loyal Customer,58,Personal Travel,Eco,675,4,5,4,1,4,4,4,4,3,2,4,4,4,4,19,7.0,satisfied,26.0,0,Mature
35880,60274,Male,Disloyal Customer,21,Business travel,Eco,2218,3,3,3,3,3,3,3,3,3,1,2,4,3,3,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35881,24828,Male,Loyal Customer,58,Business travel,Eco,991,5,1,1,1,4,5,4,4,2,2,2,1,4,4,0,1.0,satisfied,1.0,0,Mature
35882,116046,Female,Loyal Customer,28,Personal Travel,Eco,325,0,2,0,3,4,0,4,4,2,5,4,3,3,4,1,0.0,satisfied,1.0,0,Young Adult
35883,69823,Male,Loyal Customer,50,Business travel,Business,3562,4,4,4,4,2,4,5,5,5,5,5,5,5,3,45,26.0,satisfied,71.0,1,Mature
35884,79493,Female,Loyal Customer,20,Personal Travel,Business,712,4,5,4,2,2,4,2,2,1,5,3,3,2,2,0,17.0,neutral or dissatisfied,17.0,1,Young Adult
35885,71035,Female,Loyal Customer,35,Business travel,Business,3714,1,1,5,1,5,5,4,2,2,3,2,5,2,5,0,0.0,satisfied,0.0,1,Adult
35886,110712,Male,Disloyal Customer,22,Business travel,Business,997,4,4,4,2,3,4,3,3,3,4,5,5,4,3,0,0.0,satisfied,0.0,0,Young Adult
35887,67452,Male,Loyal Customer,32,Personal Travel,Eco,721,2,5,2,3,5,2,5,5,4,5,4,3,5,5,25,14.0,neutral or dissatisfied,39.0,0,Adult
35888,119,Female,Loyal Customer,37,Business travel,Eco,162,2,1,1,1,2,2,2,2,3,4,3,3,3,2,0,21.0,neutral or dissatisfied,21.0,0,Adult
35889,86181,Female,Loyal Customer,46,Business travel,Eco,306,2,4,4,4,5,4,3,2,2,2,2,2,2,2,9,6.0,neutral or dissatisfied,15.0,0,Mature
35890,2986,Male,Loyal Customer,72,Business travel,Business,922,3,3,4,3,2,4,4,5,5,4,5,3,5,4,4,0.0,satisfied,4.0,1,Senior
35891,64619,Female,Loyal Customer,46,Business travel,Business,2340,1,1,1,1,2,4,5,5,5,5,4,3,5,3,0,0.0,satisfied,0.0,1,Mature
35892,48435,Female,Loyal Customer,26,Business travel,Business,2351,1,1,5,1,4,4,4,4,1,1,4,3,4,4,30,0.0,satisfied,30.0,1,Young Adult
35893,72386,Male,Disloyal Customer,28,Business travel,Business,1121,5,5,5,5,3,5,4,3,3,2,4,5,4,3,6,31.0,satisfied,37.0,0,Young Adult
35894,39912,Female,Loyal Customer,60,Personal Travel,Eco Plus,272,3,0,3,1,3,5,4,1,1,3,1,4,1,4,0,0.0,neutral or dissatisfied,0.0,1,Mature
35895,72626,Female,Loyal Customer,42,Personal Travel,Eco,985,3,4,4,5,4,4,4,3,3,4,3,3,3,3,0,0.0,neutral or dissatisfied,0.0,0,Adult
35896,119356,Male,Loyal Customer,19,Personal Travel,Eco Plus,214,2,0,2,3,3,2,3,3,5,5,4,4,5,3,0,2.0,neutral or dissatisfied,2.0,1,Young Adult
35897,14110,Female,Loyal Customer,43,Personal Travel,Eco,425,3,0,3,3,3,4,5,3,3,3,3,4,3,4,14,0.0,neutral or dissatisfied,14.0,0,Adult
35898,20482,Female,Loyal Customer,46,Business travel,Eco,130,4,2,2,2,5,3,3,4,4,4,4,1,4,4,10,7.0,satisfied,17.0,0,Mature
35899,75609,Female,Loyal Customer,21,Personal Travel,Eco,337,2,1,2,3,5,2,5,5,3,1,2,1,3,5,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35900,38461,Female,Loyal Customer,45,Personal Travel,Eco,1504,2,5,3,3,5,4,5,1,1,3,1,5,1,4,0,0.0,neutral or dissatisfied,0.0,0,Adult
35901,127089,Male,Disloyal Customer,18,Business travel,Eco,651,4,0,4,5,4,4,4,4,3,5,4,4,3,4,1,0.0,neutral or dissatisfied,1.0,0,Teen
35902,52471,Female,Loyal Customer,40,Personal Travel,Eco Plus,261,2,4,0,3,4,0,4,4,5,3,3,4,5,4,0,0.0,neutral or dissatisfied,0.0,1,Adult
35903,14397,Male,Loyal Customer,44,Personal Travel,Eco,789,1,5,1,3,1,1,1,1,4,5,5,3,5,1,43,19.0,neutral or dissatisfied,62.0,0,Adult
35904,36755,Male,Loyal Customer,39,Business travel,Business,2588,2,2,4,2,4,4,4,5,5,5,4,4,1,4,0,0.0,satisfied,0.0,1,Adult
35905,93417,Female,Loyal Customer,40,Business travel,Business,671,2,2,2,2,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied,0.0,1,Adult
35906,21793,Female,Loyal Customer,38,Business travel,Eco,352,1,4,1,4,1,1,1,1,1,1,4,3,4,1,0,0.0,neutral or dissatisfied,0.0,0,Adult
35907,21753,Female,Loyal Customer,59,Personal Travel,Eco,563,2,1,1,3,4,3,3,5,5,1,1,1,5,1,0,0.0,neutral or dissatisfied,0.0,0,Mature
35908,51492,Female,Disloyal Customer,24,Business travel,Business,598,3,3,3,4,3,3,3,3,2,1,3,1,3,3,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35909,68374,Female,Loyal Customer,36,Business travel,Business,2149,3,3,3,3,4,4,5,5,5,5,5,3,5,3,0,2.0,satisfied,2.0,1,Adult
35910,10589,Male,Loyal Customer,41,Business travel,Business,1889,0,0,0,4,5,4,4,1,1,1,1,4,1,4,6,5.0,satisfied,11.0,1,Adult
35911,9707,Male,Loyal Customer,24,Personal Travel,Eco,212,2,4,2,3,5,2,5,5,4,5,3,1,4,5,0,7.0,neutral or dissatisfied,7.0,0,Young Adult
35912,45264,Female,Disloyal Customer,30,Business travel,Business,188,2,2,2,3,2,2,2,2,3,2,4,3,4,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35913,83332,Female,Loyal Customer,46,Business travel,Business,2368,4,4,4,4,1,1,3,5,5,5,5,1,5,3,0,0.0,satisfied,0.0,1,Mature
35914,108103,Male,Loyal Customer,28,Business travel,Business,2464,1,1,1,1,4,4,4,4,4,3,4,5,4,4,0,0.0,satisfied,0.0,1,Young Adult
35915,59485,Female,Loyal Customer,28,Business travel,Business,2253,5,5,5,5,5,5,5,5,3,5,4,4,4,5,4,0.0,satisfied,4.0,1,Young Adult
35916,125933,Male,Loyal Customer,42,Personal Travel,Eco,861,1,2,0,4,3,0,3,3,3,2,4,2,3,3,40,33.0,neutral or dissatisfied,73.0,0,Adult
35917,65195,Male,Loyal Customer,56,Personal Travel,Eco,224,1,3,1,3,5,1,5,5,2,4,4,1,4,5,48,44.0,neutral or dissatisfied,92.0,0,Mature
35918,96030,Male,Loyal Customer,38,Business travel,Business,1090,2,4,4,4,5,3,4,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied,0.0,1,Adult
35919,125071,Female,Loyal Customer,85,Business travel,Business,3156,3,5,5,5,4,3,3,3,1,4,4,3,3,3,0,0.0,neutral or dissatisfied,0.0,1,Senior
35920,3977,Female,Loyal Customer,47,Business travel,Business,2975,5,5,5,5,3,4,5,3,3,4,3,5,3,5,0,0.0,satisfied,0.0,1,Mature
35921,41841,Female,Loyal Customer,61,Personal Travel,Eco,462,2,3,2,3,3,4,4,2,2,2,4,4,2,2,0,0.0,neutral or dissatisfied,0.0,0,Senior
35922,9649,Female,Disloyal Customer,59,Business travel,Business,212,5,5,5,4,5,5,5,5,5,3,5,3,4,5,8,7.0,satisfied,15.0,0,Mature
35923,108133,Female,Loyal Customer,37,Business travel,Business,3577,2,2,2,2,2,4,3,2,2,2,2,4,2,4,23,26.0,neutral or dissatisfied,49.0,1,Adult
35924,105591,Female,Disloyal Customer,25,Business travel,Business,577,4,0,4,2,2,4,2,2,5,2,5,4,5,2,0,0.0,satisfied,0.0,0,Young Adult
35925,38337,Male,Loyal Customer,42,Business travel,Business,3293,1,1,1,1,3,4,3,5,5,5,5,4,5,4,0,2.0,satisfied,2.0,1,Adult
35926,111989,Female,Loyal Customer,32,Personal Travel,Eco,533,4,4,4,4,1,4,1,1,3,3,4,5,4,1,10,11.0,neutral or dissatisfied,21.0,0,Adult
35927,83166,Female,Loyal Customer,32,Personal Travel,Eco Plus,1127,3,5,3,4,5,3,4,5,5,3,4,4,5,5,0,0.0,neutral or dissatisfied,0.0,1,Adult
35928,44445,Male,Loyal Customer,62,Business travel,Eco Plus,420,4,1,1,1,4,4,4,4,1,5,2,2,3,4,5,0.0,satisfied,5.0,1,Senior
35929,95655,Female,Disloyal Customer,40,Business travel,Business,445,1,1,1,3,4,1,4,4,1,4,4,4,4,4,61,49.0,neutral or dissatisfied,110.0,0,Adult
35930,92182,Female,Loyal Customer,39,Business travel,Business,1979,2,2,2,2,2,4,5,4,4,4,4,4,4,3,40,35.0,satisfied,75.0,1,Adult
35931,109706,Male,Loyal Customer,43,Business travel,Business,587,5,5,5,5,3,5,5,2,2,2,2,4,2,3,8,4.0,satisfied,12.0,1,Adult
35932,114733,Female,Loyal Customer,38,Business travel,Business,3731,1,1,4,1,2,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,0.0,1,Adult
35933,43121,Male,Loyal Customer,61,Personal Travel,Eco,391,2,5,2,2,2,3,3,5,4,5,5,3,1,3,133,118.0,neutral or dissatisfied,251.0,0,Senior
35934,50082,Female,Loyal Customer,24,Business travel,Business,1742,2,3,3,3,1,1,2,1,4,5,3,3,4,1,0,0.0,neutral or dissatisfied,0.0,1,Young Adult
35935,38428,Male,Loyal Customer,21,Personal Travel,Eco,965,4,5,4,1,1,4,1,1,5,4,4,4,4,1,0,0.0,satisfied,0.0,0,Young Adult
35936,49121,Male,Loyal Customer,38,Business travel,Eco,156,5,2,2,2,5,5,5,5,5,4,4,5,5,5,0,0.0,satisfied,0.0,0,Adult
35937,128281,Female,Loyal Customer,50,Business travel,Business,1581,5,5,5,5,4,4,5,4,4,4,4,3,4,4,0,0.0,satisfied,0.0,1,Mature
35938,7058,Female,Disloyal Customer,43,Business travel,Business,157,3,3,3,4,5,3,5,5,3,2,4,4,5,5,1,0.0,neutral or dissatisfied,1.0,0,Adult
35939,40570,Female,Disloyal Customer,24,Business travel,Business,391,3,3,3,3,3,3,4,3,2,5,4,3,4,3,71,59.0,neutral or dissatisfied,130.0,0,Young Adult
35940,51631,Female,Loyal Customer,63,Business travel,Business,651,3,3,3,3,3,4,3,3,3,3,3,1,3,3,0,0.0,neutral or dissatisfied,0.0,1,Senior
35941,125671,Male,Loyal Customer,58,Business travel,Eco,814,3,3,3,3,2,3,2,2,3,5,4,4,3,2,0,0.0,neutral or dissatisfied,0.0,0,Mature
35942,18657,Male,Loyal Customer,49,Personal Travel,Eco,201,3,5,3,4,2,3,2,2,4,3,1,1,2,2,0,0.0,neutral or dissatisfied,0.0,0,Mature
35943,100549,Female,Loyal Customer,55,Business travel,Eco Plus,180,3,5,5,5,5,4,1,3,3,3,3,2,3,3,10,1.0,satisfied,11.0,1,Mature
35944,78666,Female,Loyal Customer,42,Business travel,Business,3711,5,5,5,5,3,5,4,5,5,5,5,3,5,4,18,20.0,satisfied,38.0,1,Adult
35945,48971,Female,Loyal Customer,30,Business travel,Business,2662,1,1,1,1,5,5,5,5,4,4,5,1,1,5,71,72.0,satisfied,143.0,1,Young Adult
35946,79782,Female,Loyal Customer,60,Personal Travel,Business,1010,1,4,1,1,4,5,3,2,2,1,2,2,2,5,0,0.0,neutral or dissatisfied,0.0,1,Mature
35947,90887,Male,Loyal Customer,60,Business travel,Business,515,2,2,2,2,2,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,0.0,1,Mature
35948,104535,Male,Disloyal Customer,23,Business travel,Eco,1256,4,4,4,4,4,4,4,4,3,4,4,3,5,4,0,0.0,satisfied,0.0,0,Young Adult
35949,53141,Female,Loyal Customer,26,Business travel,Eco,413,1,3,3,3,1,1,3,1,3,2,3,4,3,1,44,38.0,neutral or dissatisfied,82.0,0,Young Adult
35950,76851,Male,Loyal Customer,30,Business travel,Eco,1195,4,3,3,3,4,4,4,4,4,1,3,2,4,4,19,21.0,neutral or dissatisfied,40.0,0,Young Adult
35951,11701,Male,Loyal Customer,36,Business travel,Business,2864,3,3,3,3,2,4,4,4,4,4,4,4,4,5,3,0.0,satisfied,3.0,1,Adult
35952,85689,Female,Disloyal Customer,25,Business travel,Business,1547,3,5,4,4,5,4,5,5,3,4,4,3,5,5,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35953,60771,Male,Disloyal Customer,28,Business travel,Eco,804,3,3,3,4,5,3,1,5,3,2,4,4,3,5,41,22.0,neutral or dissatisfied,63.0,0,Young Adult
35954,57064,Female,Loyal Customer,44,Personal Travel,Business,2065,3,5,3,1,3,3,4,4,4,3,4,3,4,4,1,0.0,neutral or dissatisfied,1.0,1,Adult
35955,28900,Male,Loyal Customer,23,Business travel,Business,1689,4,4,4,4,4,4,4,4,5,2,5,4,1,4,0,0.0,satisfied,0.0,1,Young Adult
35956,86472,Female,Loyal Customer,17,Business travel,Business,794,2,5,5,5,2,2,2,2,1,5,4,1,3,2,11,0.0,neutral or dissatisfied,11.0,1,Teen
35957,122061,Female,Loyal Customer,53,Business travel,Business,3696,1,3,3,3,4,3,4,2,2,2,1,2,2,2,90,87.0,neutral or dissatisfied,177.0,1,Mature
35958,129647,Male,Loyal Customer,64,Business travel,Eco,337,2,2,2,2,2,2,2,2,1,3,3,3,3,2,0,0.0,neutral or dissatisfied,0.0,0,Senior
35959,93794,Male,Loyal Customer,47,Business travel,Business,3722,4,4,4,4,5,5,4,5,5,5,5,3,5,4,123,0.0,satisfied,123.0,1,Mature
35960,86261,Male,Loyal Customer,25,Personal Travel,Eco,226,1,5,1,5,5,1,5,5,4,4,4,3,4,5,73,68.0,neutral or dissatisfied,141.0,0,Young Adult
35961,58859,Male,Disloyal Customer,26,Business travel,Business,888,4,5,5,1,5,5,5,5,5,3,5,4,5,5,70,72.0,satisfied,142.0,0,Young Adult
35962,84255,Male,Disloyal Customer,30,Business travel,Eco,1814,2,2,2,3,2,2,1,2,3,1,4,3,4,2,0,8.0,neutral or dissatisfied,8.0,0,Young Adult
35963,24706,Female,Loyal Customer,59,Business travel,Eco,397,4,4,3,3,5,4,3,4,4,4,4,4,4,3,21,27.0,neutral or dissatisfied,48.0,0,Mature
35964,108519,Male,Loyal Customer,50,Personal Travel,Eco,519,2,5,2,5,4,2,4,4,5,4,5,5,4,4,0,0.0,neutral or dissatisfied,0.0,0,Mature
35965,94943,Male,Loyal Customer,31,Business travel,Business,2755,2,3,3,3,2,2,2,2,3,5,4,4,4,2,7,4.0,neutral or dissatisfied,11.0,1,Adult
35966,89873,Male,Disloyal Customer,24,Business travel,Eco,1310,4,5,5,1,4,4,2,4,3,3,5,3,5,4,0,0.0,satisfied,0.0,0,Young Adult
35967,31139,Male,Loyal Customer,48,Personal Travel,Eco,991,3,5,3,5,4,3,4,4,3,2,5,4,5,4,19,29.0,neutral or dissatisfied,48.0,0,Mature
35968,104071,Male,Disloyal Customer,27,Business travel,Business,359,5,5,5,4,1,5,1,1,5,5,5,3,4,1,0,0.0,satisfied,0.0,0,Young Adult
35969,60794,Female,Loyal Customer,53,Business travel,Business,3997,2,2,4,2,2,5,5,4,4,4,4,5,4,5,0,0.0,satisfied,0.0,1,Mature
35970,29617,Male,Loyal Customer,60,Business travel,Eco,680,4,2,1,2,4,4,4,4,2,4,2,4,4,4,0,0.0,satisfied,0.0,0,Mature
35971,77430,Female,Loyal Customer,39,Personal Travel,Eco,590,2,4,2,3,3,2,2,3,3,3,5,4,5,3,7,0.0,neutral or dissatisfied,7.0,0,Adult
35972,44382,Female,Disloyal Customer,38,Business travel,Eco Plus,229,4,3,3,2,5,3,5,5,2,3,4,4,4,5,0,5.0,satisfied,5.0,0,Adult
35973,52232,Female,Loyal Customer,27,Business travel,Business,3159,1,1,1,1,4,4,4,4,1,1,5,4,2,4,22,6.0,satisfied,28.0,1,Young Adult
35974,125656,Female,Loyal Customer,55,Business travel,Business,759,4,4,4,4,5,4,5,3,3,3,3,3,3,5,0,0.0,satisfied,0.0,1,Mature
35975,12445,Female,Loyal Customer,27,Personal Travel,Eco,305,3,5,3,1,3,3,3,3,5,2,5,5,5,3,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35976,9919,Male,Loyal Customer,38,Business travel,Business,534,3,4,4,4,4,4,4,3,3,3,3,3,3,2,26,11.0,neutral or dissatisfied,37.0,1,Adult
35977,61678,Male,Disloyal Customer,49,Business travel,Business,1379,4,4,4,3,2,4,4,2,3,3,5,5,4,2,7,7.0,satisfied,14.0,0,Mature
35978,79360,Female,Loyal Customer,51,Business travel,Business,2585,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,0.0,1,Mature
35979,100768,Male,Disloyal Customer,26,Business travel,Business,1411,2,2,2,1,1,2,1,1,5,2,5,4,5,1,19,6.0,neutral or dissatisfied,25.0,0,Young Adult
35980,108389,Male,Loyal Customer,9,Personal Travel,Eco,1750,3,4,3,3,3,1,1,1,3,4,4,1,2,1,448,445.0,neutral or dissatisfied,893.0,0,Teen
35981,74736,Male,Loyal Customer,51,Personal Travel,Eco,1464,3,5,3,5,3,3,4,3,5,3,4,5,5,3,63,60.0,neutral or dissatisfied,123.0,0,Mature
35982,7881,Male,Disloyal Customer,24,Business travel,Eco,948,3,3,3,4,2,3,2,2,4,3,3,4,4,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35983,129528,Female,Loyal Customer,57,Business travel,Business,2583,5,1,5,5,3,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,0.0,1,Mature
35984,32129,Male,Loyal Customer,48,Business travel,Business,3081,1,1,1,1,3,1,2,4,4,4,4,4,4,1,0,0.0,satisfied,0.0,1,Mature
35985,64679,Male,Loyal Customer,42,Business travel,Business,1976,5,5,2,5,5,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,0.0,1,Adult
35986,8556,Female,Loyal Customer,34,Business travel,Business,109,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,3.0,satisfied,3.0,1,Adult
35987,50387,Female,Disloyal Customer,25,Business travel,Eco,110,2,1,2,3,1,2,1,1,1,5,3,4,4,1,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
35988,76327,Female,Loyal Customer,41,Personal Travel,Eco,2182,3,2,3,3,1,3,1,1,3,3,3,4,4,1,0,0.0,neutral or dissatisfied,0.0,0,Adult
35989,36587,Male,Loyal Customer,33,Business travel,Business,1630,2,2,2,2,2,2,2,2,3,3,3,1,3,2,0,2.0,neutral or dissatisfied,2.0,1,Adult
35990,107579,Female,Loyal Customer,39,Personal Travel,Eco,1521,3,4,3,3,5,3,5,5,1,2,4,4,3,5,3,8.0,neutral or dissatisfied,11.0,0,Adult
35991,33511,Female,Loyal Customer,51,Business travel,Eco Plus,965,3,2,2,2,5,5,3,3,3,3,3,4,3,3,0,0.0,satisfied,0.0,1,Mature
35992,59099,Female,Loyal Customer,27,Personal Travel,Eco,1781,4,5,4,3,1,4,3,1,4,5,4,5,4,1,12,37.0,neutral or dissatisfied,49.0,0,Young Adult
35993,11502,Male,Loyal Customer,19,Personal Travel,Eco Plus,308,4,2,1,4,5,1,1,5,2,3,4,4,3,5,0,0.0,satisfied,0.0,1,Young Adult
35994,51102,Female,Loyal Customer,48,Personal Travel,Eco,156,1,2,1,3,4,4,4,3,3,1,3,1,3,3,0,3.0,neutral or dissatisfied,3.0,0,Mature
35995,77363,Male,Disloyal Customer,25,Business travel,Business,588,1,4,1,3,4,1,2,4,4,4,4,5,5,4,17,0.0,neutral or dissatisfied,17.0,0,Young Adult
35996,8301,Male,Loyal Customer,51,Business travel,Business,2462,5,5,5,5,4,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,0.0,1,Mature
35997,97366,Male,Loyal Customer,39,Personal Travel,Eco,872,2,4,2,4,5,2,5,5,3,1,4,3,4,5,43,21.0,neutral or dissatisfied,64.0,0,Adult
35998,81277,Male,Loyal Customer,53,Business travel,Eco,1020,4,2,2,2,5,4,5,5,3,1,4,4,3,5,108,89.0,neutral or dissatisfied,197.0,0,Mature
35999,102346,Female,Disloyal Customer,36,Business travel,Eco,236,1,1,2,3,2,2,2,2,4,4,3,4,3,2,18,15.0,neutral or dissatisfied,33.0,0,Adult
36000,33879,Male,Disloyal Customer,31,Business travel,Eco,994,4,4,4,3,5,4,5,5,1,5,3,1,4,5,36,41.0,neutral or dissatisfied,77.0,0,Adult
36001,110313,Female,Loyal Customer,42,Business travel,Business,1560,4,4,4,4,3,5,4,5,5,5,5,3,5,4,9,0.0,satisfied,9.0,1,Adult
36002,16807,Female,Loyal Customer,41,Business travel,Eco,645,2,3,3,3,2,2,2,2,5,2,4,2,1,2,0,0.0,satisfied,0.0,0,Adult
36003,10826,Male,Disloyal Customer,18,Business travel,Eco,295,4,2,4,3,1,4,1,1,2,3,4,1,3,1,0,0.0,neutral or dissatisfied,0.0,0,Teen
36004,52578,Male,Disloyal Customer,26,Business travel,Eco,119,5,0,5,3,2,5,2,2,5,2,5,5,4,2,0,0.0,satisfied,0.0,0,Young Adult
36005,109600,Female,Loyal Customer,20,Personal Travel,Eco Plus,994,3,5,3,3,5,3,5,5,3,5,5,5,4,5,19,17.0,neutral or dissatisfied,36.0,1,Young Adult
36006,18955,Male,Loyal Customer,22,Business travel,Eco Plus,500,0,5,0,4,3,0,3,3,5,3,2,4,4,3,1,0.0,satisfied,1.0,1,Young Adult
36007,33299,Female,Loyal Customer,20,Personal Travel,Eco Plus,101,3,2,3,3,1,3,1,1,4,5,3,4,2,1,6,18.0,neutral or dissatisfied,24.0,1,Young Adult
36008,93921,Male,Loyal Customer,44,Business travel,Business,3577,3,3,1,3,3,4,4,2,2,2,2,5,2,3,0,0.0,satisfied,0.0,1,Adult
36009,77324,Female,Loyal Customer,59,Business travel,Business,588,5,5,5,5,4,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,0.0,1,Mature
36010,31496,Male,Loyal Customer,43,Business travel,Eco,862,4,4,4,4,4,4,4,4,3,5,1,4,2,4,0,0.0,satisfied,0.0,0,Adult
36011,14271,Female,Loyal Customer,44,Business travel,Business,429,5,5,5,5,1,5,3,5,5,5,5,5,5,5,0,0.0,satisfied,0.0,1,Adult
36012,42233,Female,Loyal Customer,44,Business travel,Business,2568,1,1,5,1,4,3,4,1,1,1,1,1,1,4,0,0.0,neutral or dissatisfied,0.0,1,Adult
36013,81594,Female,Loyal Customer,46,Business travel,Business,1655,0,0,0,2,5,5,4,3,3,3,3,5,3,3,0,0.0,satisfied,0.0,1,Mature
36014,36112,Female,Loyal Customer,47,Business travel,Business,1609,1,1,1,1,3,3,3,1,1,1,1,1,1,3,47,49.0,neutral or dissatisfied,96.0,1,Mature
36015,37581,Male,Loyal Customer,46,Business travel,Eco,669,2,4,4,4,2,2,2,2,4,3,4,4,4,2,0,6.0,neutral or dissatisfied,6.0,0,Mature
36016,102586,Female,Disloyal Customer,22,Business travel,Eco,488,2,2,1,4,1,1,1,1,1,1,3,4,3,1,21,18.0,neutral or dissatisfied,39.0,0,Young Adult
36017,23674,Male,Loyal Customer,29,Business travel,Eco,196,0,0,0,1,2,0,2,2,3,5,1,3,2,2,32,22.0,satisfied,54.0,0,Young Adult
36018,102153,Female,Loyal Customer,59,Business travel,Business,258,4,4,4,4,4,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,0.0,1,Mature
36019,122464,Female,Disloyal Customer,38,Business travel,Business,808,4,4,4,4,2,4,2,2,3,2,5,4,4,2,0,0.0,neutral or dissatisfied,0.0,0,Adult
36020,98707,Female,Loyal Customer,46,Business travel,Business,992,4,4,4,4,2,4,4,3,3,2,3,4,3,3,0,0.0,satisfied,0.0,1,Mature
36021,111558,Male,Loyal Customer,44,Business travel,Business,1703,3,2,2,2,2,4,3,3,3,3,3,2,3,4,0,0.0,neutral or dissatisfied,0.0,1,Adult
36022,64642,Female,Loyal Customer,63,Business travel,Business,190,1,1,1,1,3,5,4,4,4,4,5,5,4,4,8,6.0,satisfied,14.0,1,Senior
36023,67883,Female,Loyal Customer,34,Personal Travel,Eco,1242,4,5,4,5,2,4,2,2,5,3,3,4,4,2,93,89.0,neutral or dissatisfied,182.0,0,Adult
36024,54768,Female,Loyal Customer,47,Business travel,Eco Plus,854,5,3,3,3,5,5,5,5,5,5,5,2,5,2,17,28.0,satisfied,45.0,1,Mature
36025,110595,Male,Loyal Customer,46,Personal Travel,Eco,674,4,5,4,1,3,4,3,3,4,4,5,3,5,3,70,59.0,neutral or dissatisfied,129.0,0,Mature
36026,82289,Female,Loyal Customer,43,Business travel,Business,1481,5,5,2,5,4,5,4,5,5,5,5,4,5,3,3,9.0,satisfied,12.0,1,Adult
36027,71191,Male,Loyal Customer,47,Business travel,Business,2015,4,4,4,4,3,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,0.0,1,Mature
36028,68871,Female,Loyal Customer,39,Business travel,Business,1061,5,5,5,5,5,5,5,1,1,2,1,3,1,4,0,0.0,satisfied,0.0,1,Adult
36029,54106,Male,Loyal Customer,57,Business travel,Business,1400,4,4,4,4,4,4,4,3,3,3,3,3,3,3,51,28.0,satisfied,79.0,1,Mature
